Entrepreneur ID,Agency,Support Type,Amount,Support Received Date,Business Type,Location,Outcome
5e59d265-a116-4521-b940-d38a55878427,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,30/4/2023,Cooperatives,Sarawak,Success
7baa78bb-3ab2-4b0a-9943-da0694ae195e,SME Corp Malaysia,Advisory services,0,3/2/2024,Startups,Terengganu,Success
1d5e2e02-62fd-4caf-8d2e-4f3ba3c59a2d,UDA Holding Berhad,Advisory services,0,19/2/2024,Property Development Companies,Johor,Success
b59b22c7-aa9d-457e-932f-735f74b2d683,Tekun Nasional,Business loans,26284.27,26/9/2022,Startups,Perak,Failure
a3625310-4ed5-4398-b6f0-f572c98ccdee,Institut Koperasi Malaysia,Cooperative training programs,0,8/12/2022,Cooperatives,Sabah,Failure
84d493b8-cee5-4b9d-8719-7173631b9d5a,Institut Koperasi Malaysia,Cooperative training programs,0,13/9/2022,Cooperatives,Terengganu,Failure
c125ae0f-72ff-48c7-b3df-266fa0a23b85,Bank Rakyat,Business loans,26522.13,23/4/2023,Cooperatives,Terengganu,Failure
907cb8c4-6c13-470f-98dd-1cd2ae916e63,Bank Rakyat,Microfinancing,29262.84,1/11/2022,Cooperatives,Labuan,Moderate
2e2824f6-678d-446b-a40f-e16850e296c1,Tekun Nasional,Advisory services,0,3/11/2022,SMEs,Pahang,Success
d7e56bd3-b1fa-4fcc-b361-8e6c795da68b,UDA Holding Berhad,Advisory services,0,31/3/2023,Startups,Negeri Sembilan,Moderate
369534cc-8ada-4c3e-9aae-d2f7970ddfd3,Suruhanjaya Koperasi Malaysia,Grants,27360.74,31/12/2023,SMEs,Kelantan,Moderate
3fd87ba9-117f-4dec-ac1c-afe67bc1435d,SME Bank,Business loans,25470.05,2/8/2023,SMEs,Kedah,Success
f1f47a6f-0b38-47f6-ab84-027e70834091,Bank Rakyat,Business loans,13119.45,7/9/2022,SMEs,Putrajaya,Success
6cbb9a39-16b3-4dbd-a544-a81d8eee9560,SME Bank,Business loans,29577.14,22/5/2024,SMEs,Penang,Success
716c22b9-e78b-4a24-af00-b5c30dd4ae8e,SME Corp Malaysia,Grants,55529.72,17/3/2024,Innovative and High-Growth Businesses,Selangor,Failure
af44d995-4344-4b8a-a393-f4d0ca8bac59,Tekun Nasional,Advisory services,0,28/11/2023,SMEs,Terengganu,Failure
89e01c1b-8c0a-4999-93ac-b428f135d647,Suruhanjaya Koperasi Malaysia,Grants,58180.9,30/10/2022,SMEs,Negeri Sembilan,Success
238d56da-5b46-4402-a23a-07d8f61dd5d9,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,31/1/2023,SMEs,Kedah,Success
ccbcc03b-154f-4e47-858e-bdb01de48659,SME Bank,Business loans,23785.32,17/11/2022,Startups,Perak,Failure
1940bfb2-f71e-4fdc-bfaa-0154e7a6cae0,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,15/7/2024,SMEs,Sabah,Moderate
c1bfbb84-40ba-4daf-839e-9b0dd135cedf,Suruhanjaya Koperasi Malaysia,Grants,14232.09,11/8/2024,SMEs,Kuala Lumpur,Success
5f9d964e-c754-4337-8c5a-25f8dcf80141,Perbadanan Nasional Berhad,Advisory services,0,3/11/2023,Franchise Businesses,Sabah,Failure
0dbe7282-0ec4-49ce-9f1b-65fc867cbb62,Tekun Nasional,Entrepreneurial training,0,29/6/2023,Startups,Selangor,Failure
d0c64ca2-8344-4eef-8a88-d6102823dfcd,SME Corp Malaysia,Advisory services,0,8/3/2023,SMEs,Sarawak,Moderate
1a9a5626-4a58-414b-a4a6-2cb74d9d1eba,Perbadanan Nasional Berhad,Financing for franchise businesses,28096.24,24/2/2023,Startups,Negeri Sembilan,Moderate
8a236ace-deec-4656-8d52-1fa887dc596a,Bank Rakyat,Business loans,94354.12,9/10/2023,Individuals,Johor,Moderate
c9e538d5-24c7-434d-95c4-3f7365566a7e,Bank Rakyat,Business loans,14767.94,18/10/2022,Individuals,Putrajaya,Failure
8f8267f9-a64d-4697-9e8e-5a9baccc5480,Institut Koperasi Malaysia,Cooperative training programs,0,22/9/2022,SMEs,Kedah,Failure
94054753-d4bf-44dc-b5c6-4f66b27f5724,Suruhanjaya Koperasi Malaysia,Grants,4764.2,25/9/2023,Cooperatives,Penang,Moderate
21d83c85-8b18-4cad-b689-ad50be8e0c01,Tekun Nasional,Entrepreneurial training,0,3/7/2024,Microenterprises,Sabah,Failure
10bc3faf-d320-4d51-9eb3-e8da6786bf69,Bank Rakyat,Microfinancing,86995.68,13/8/2024,Cooperatives,Melaka,Success
50d01578-e189-45a7-8771-07da4e1fd024,Bank Rakyat,Business loans,80008.45,16/2/2023,Individuals,Putrajaya,Failure
b1ed517d-4493-4b38-9065-f430aec730a6,Institut Koperasi Malaysia,Cooperative training programs,0,26/10/2023,Cooperatives,Kuala Lumpur,Moderate
d77d729d-c9eb-412e-adb8-f172e23218f8,Institut Koperasi Malaysia,Cooperative training programs,0,12/4/2023,Cooperatives,Sabah,Failure
5a3886a0-ddba-4716-9830-28bf0c6e4403,Tekun Nasional,Microfinancing,51916.61,21/8/2022,Microenterprises,Johor,Moderate
ae17d585-b81d-42ce-96c8-06627b377562,UDA Holding Berhad,Property development support,0,23/12/2022,Property Development Companies,Melaka,Moderate
1f331f7b-be70-4efd-9fcd-4d145041600f,Bank Rakyat,Microfinancing,92893.47,17/11/2022,Individuals,Kelantan,Success
94b76289-ce8e-4602-abe0-0a3886700360,UDA Holding Berhad,Property development support,0,16/4/2024,Startups,Pahang,Failure
afa960cd-f36a-4692-a8b7-69697b39c954,Tekun Nasional,Advisory services,0,20/11/2022,Startups,Sabah,Moderate
555c45e7-8714-4bbd-9c33-e84c3221c6da,Perbadanan Nasional Berhad,Financing for franchise businesses,42336.28,10/6/2023,SMEs,Putrajaya,Failure
4ca6b2f3-1c7e-4094-9e17-5e5eb26ac37e,Institut Koperasi Malaysia,Cooperative training programs,0,9/4/2023,Cooperatives,Sabah,Success
890e90f1-f6fb-4784-a76f-4ff5568f94f0,Bank Rakyat,Microfinancing,86552.18,6/8/2023,Individuals,Sarawak,Success
6ac1be7f-9e5c-4c79-9406-a1da21857b18,Institut Keusahawanan Negara,Advisory services,0,30/1/2023,SMEs,Perak,Failure
f3da2b34-bfee-4c99-a6ab-564f735c452f,UDA Holding Berhad,Advisory services,0,6/1/2024,SMEs,Negeri Sembilan,Success
76bd787d-18fe-42ce-aa49-38c0dcf93f25,UDA Holding Berhad,Business premises,0,23/5/2023,SMEs,Pahang,Success
0f74bd5e-0687-4460-897f-5a3359a40163,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,14/5/2023,Women Entrepreneurs,Pahang,Moderate
58ff21d8-3af7-4126-9dbf-a855f8ff4933,SME Bank,Business loans,36765.92,29/12/2022,SMEs,Selangor,Failure
432bd24d-c519-4cba-be4b-ba0f5c12915b,UDA Holding Berhad,Property development support,0,13/7/2024,Property Development Companies,Johor,Failure
671d68e2-29e3-484c-b463-303c74476d16,SME Bank,Business loans,66312.73,18/9/2023,SMEs,Penang,Failure
98550653-5cbb-4731-b484-fce23bee0d4b,Bank Rakyat,Microfinancing,58555.39,1/1/2024,SMEs,Penang,Failure
2ad832ac-1c5c-46f1-9ccd-528d068340f7,Suruhanjaya Koperasi Malaysia,Grants,46899.02,6/3/2023,SMEs,Negeri Sembilan,Success
0b887e0f-c5f8-45e6-98d7-604369cda988,Tekun Nasional,Business loans,76935.95,6/5/2024,Microenterprises,Kelantan,Failure
4bf66037-0b7a-4c8b-b09f-bdef2c450bc6,SME Corp Malaysia,Advisory services,0,24/12/2022,SMEs,Perak,Success
2fb17c45-3526-450e-8d33-053f838626a3,Tekun Nasional,Entrepreneurial training,0,1/3/2023,Startups,Perak,Failure
f2af53d1-8f0b-448c-ab6f-66b9d032a839,Perbadanan Nasional Berhad,Advisory services,0,27/1/2023,SMEs,Kedah,Failure
4a3ba0b1-8c6c-49bc-8d48-d5a95618c869,Institut Keusahawanan Negara,Advisory services,0,31/7/2024,Startups,Kuala Lumpur,Failure
a2986b97-816e-45a8-a56e-67caf7a6350a,Perbadanan Nasional Berhad,Advisory services,0,18/5/2023,SMEs,Sabah,Failure
e86693e9-a19e-4809-9e8a-75e9258efbc5,Tekun Nasional,Business loans,74489.59,26/9/2022,Startups,Labuan,Moderate
ba618afa-184e-4ccd-a98d-e999ef29e084,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,17/9/2023,Women Entrepreneurs,Kedah,Success
9536e27c-83cf-475a-a498-342c39e9b5aa,Perbadanan Nasional Berhad,Financing for franchise businesses,3537.93,5/2/2024,Franchise Businesses,Kelantan,Failure
0c41a565-dbce-4c11-9ca8-b483e7c097e5,SME Corp Malaysia,Advisory services,0,1/2/2023,SMEs,Pahang,Moderate
08e03758-691a-4e26-9059-4f9b4983f6fd,Tekun Nasional,Entrepreneurial training,0,10/1/2023,Microenterprises,Sabah,Failure
8319f508-160b-4d89-8a49-b84c0c979fb0,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,2/1/2023,SMEs,Pahang,Moderate
5dfafd54-19ae-47e6-9b7c-e29af1e6124d,Perbadanan Nasional Berhad,Franchise development support,0,3/12/2023,Franchise Businesses,Perlis,Success
f5c91229-a602-4af6-9c9c-5509885a2f63,Amanah Ikhtiar Malaysia,Microfinancing,52581.16,31/7/2024,SMEs,Johor,Failure
f20ed99d-fb52-4f72-a112-5cb24289467a,UDA Holding Berhad,Property development support,0,17/2/2023,Startups,Perak,Moderate
7e0bca0b-162a-4064-b85d-1a4ded9c1ae0,SME Bank,Advisory services,0,6/8/2023,Social Enterprises,Negeri Sembilan,Success
1efffd8d-7f6e-4925-b01f-3a81b2e863b3,Bank Rakyat,Business loans,73218.28,7/1/2024,Cooperatives,Perak,Moderate
f23ecab6-e08d-438b-96c9-c722c2fafcfe,Perbadanan Nasional Berhad,Advisory services,0,25/5/2024,Startups,Putrajaya,Failure
b8c0176b-fa4a-4f4f-b608-aa73272bd05c,Tekun Nasional,Business loans,11002.26,13/3/2023,Startups,Melaka,Success
3b4efd9d-f8eb-4a07-92fa-5fc6aa2841a6,SME Corp Malaysia,Advisory services,0,13/2/2024,SMEs,Pahang,Success
73827c76-182e-46c1-a6b9-6eb3aa54bc46,Institut Keusahawanan Negara,Advisory services,0,4/6/2023,SMEs,Perak,Moderate
f251e9b0-3ce7-483f-a11d-47ca1a3d4bd9,Amanah Ikhtiar Malaysia,Microfinancing,75617.61,27/4/2024,SMEs,Johor,Failure
fd582bc5-2555-4ee7-9efb-254362d93919,Perbadanan Nasional Berhad,Financing for franchise businesses,8445.45,1/6/2023,SMEs,Sabah,Failure
9f66028a-9ebd-4e9a-aa33-fa9ee55bc145,Tekun Nasional,Advisory services,0,5/5/2024,Startups,Pahang,Success
59414d88-28b1-4b70-8699-56cdb18667fa,Perbadanan Nasional Berhad,Franchise development support,0,8/8/2023,SMEs,Melaka,Failure
e9f34e57-44bd-419b-ac6b-2061ace03fc1,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,13/4/2023,SMEs,Negeri Sembilan,Moderate
4cc63d5f-637a-4eff-a41d-18d8a145ec5c,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,8/9/2022,SMEs,Kedah,Failure
8e1b6be0-8cd2-4ce4-b362-086d858739f4,Bank Rakyat,Microfinancing,38625.28,22/6/2024,Cooperatives,Terengganu,Moderate
aba11aed-5a8a-4e72-944f-12d13a9df48b,Perbadanan Nasional Berhad,Advisory services,0,20/10/2023,Franchise Businesses,Terengganu,Success
4c508996-c8ed-4768-8ab0-b03bd24b361f,Amanah Ikhtiar Malaysia,Microfinancing,12533.1,16/11/2023,Microenterprises,Perlis,Success
7eb2c685-0fe8-426e-97fc-6d63d9e6f6a1,Institut Koperasi Malaysia,Cooperative training programs,0,6/8/2024,Startups,Terengganu,Failure
11c3edc7-243f-4aa9-ab31-c6190a6e232c,SME Corp Malaysia,Advisory services,0,7/9/2023,Startups,Kuala Lumpur,Success
f28a6966-0cb0-4327-b421-2b4f6fba3b5b,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,25/10/2023,SMEs,Pahang,Failure
4bc020ee-d7a7-4856-a95b-0deb7dd3fb9e,SME Bank,Advisory services,0,28/6/2023,SMEs,Selangor,Failure
75cd3fd1-302f-4c60-a368-5bbefa7ec23e,Perbadanan Nasional Berhad,Franchise development support,0,17/3/2023,SMEs,Terengganu,Failure
0b3b1cab-afb3-4e4b-a118-46fd7ca8cfd5,Institut Keusahawanan Negara,Advisory services,0,20/1/2023,Innovative and High-Growth Businesses,Selangor,Success
6cb1f18e-5226-4aef-a019-49d26548fb28,Amanah Ikhtiar Malaysia,Microfinancing,42312.71,9/10/2022,SMEs,Sarawak,Success
92df1803-18f5-4443-a895-9dcb8bbcae0e,Tekun Nasional,Microfinancing,38058.54,9/5/2024,Microenterprises,Putrajaya,Success
040decde-e268-447b-8f59-01e77ed41c10,Suruhanjaya Koperasi Malaysia,Grants,97883.72,25/4/2023,Cooperatives,Negeri Sembilan,Failure
509802d8-1b5c-4849-8b79-4b684fa0047b,UDA Holding Berhad,Advisory services,0,11/10/2022,SMEs,Pahang,Success
d5d36df2-2131-4f03-9a86-19b169dde747,Bank Rakyat,Microfinancing,63703.87,4/3/2024,Cooperatives,Perlis,Failure
ca381641-f28a-4bc3-ab35-14a28c0aa106,SME Corp Malaysia,Grants,21081.56,1/3/2023,SMEs,Johor,Success
35f0272d-1ce3-4d42-953b-5207b163be82,Suruhanjaya Koperasi Malaysia,Grants,52239.27,4/8/2024,SMEs,Kuala Lumpur,Failure
023bade8-c6ce-4605-b4db-2c12efabacbe,Perbadanan Nasional Berhad,Financing for franchise businesses,85186.62,27/12/2023,SMEs,Sabah,Failure
b5ed24a9-0fb7-456b-b7a9-1a4b5adee681,SME Bank,Business loans,88060.22,10/3/2023,Startups,Sarawak,Success
f82e7736-bb1c-490c-81ad-5ed562331aa2,SME Corp Malaysia,Grants,21755.74,11/3/2024,Startups,Terengganu,Failure
c79062bb-f2da-4713-8c09-84a1590883d1,SME Bank,Advisory services,0,27/2/2023,Social Enterprises,Kuala Lumpur,Moderate
3b279b26-490e-4039-a717-0a3559fb648a,UDA Holding Berhad,Advisory services,0,11/6/2023,Property Development Companies,Terengganu,Failure
fb90dde2-7117-46b4-b957-6b30dada6162,Institut Koperasi Malaysia,Cooperative training programs,0,1/7/2024,SMEs,Johor,Moderate
fe1b5f42-5f54-4dde-8150-37d0f212f080,Tekun Nasional,Advisory services,0,4/8/2024,Startups,Negeri Sembilan,Success
832d757b-801a-4112-91bc-421a11b5e3b4,Bank Rakyat,Business loans,6686.61,1/12/2022,Cooperatives,Perak,Success
66616435-3ac3-433d-af96-c49aaf382a38,Institut Keusahawanan Negara,Advisory services,0,13/4/2024,Startups,Sarawak,Moderate
0add0f87-d1b0-4f9c-9cee-f522faa28c37,UDA Holding Berhad,Advisory services,0,5/8/2023,Property Development Companies,Kelantan,Failure
0c3068ae-a0f1-4c5b-9482-373fc00747aa,Bank Rakyat,Business loans,99856.43,27/7/2024,SMEs,Putrajaya,Moderate
b12e3a40-b3e3-4dbe-a80f-df53cc9b3a91,Bank Rakyat,Microfinancing,52882.21,14/1/2024,SMEs,Kedah,Moderate
bcaaae15-4489-4a76-8c7b-62f7594680f4,Institut Keusahawanan Negara,Advisory services,0,4/9/2022,Innovative and High-Growth Businesses,Perak,Success
3009daaa-463f-4739-b17f-3aa5cb172b18,Institut Keusahawanan Negara,Advisory services,0,19/6/2023,SMEs,Putrajaya,Moderate
6ec39738-c75a-439d-91d9-8d72cd77e186,Institut Koperasi Malaysia,Cooperative training programs,0,26/7/2023,Startups,Penang,Moderate
ba9abbad-a764-422d-9b3d-d19503e02698,SME Bank,Advisory services,0,5/9/2022,Social Enterprises,Terengganu,Failure
7a4b9cc1-2a87-472a-8576-bc984c46b9ca,SME Bank,Advisory services,0,19/8/2023,Startups,Selangor,Failure
b79b8f64-7421-4dd5-a0a5-c2ce19042ecb,Bank Rakyat,Business loans,75657.45,29/2/2024,Individuals,Johor,Failure
d4db02c4-8fe5-4804-8988-ffd90a6ad35f,Institut Koperasi Malaysia,Cooperative training programs,0,13/9/2023,SMEs,Labuan,Failure
1c228370-73be-4e9f-89f9-6be02452229c,SME Bank,Advisory services,0,29/2/2024,SMEs,Pahang,Moderate
bb4efcc2-c59b-4c49-b382-cb089d886ddb,UDA Holding Berhad,Property development support,0,28/2/2024,Property Development Companies,Kuala Lumpur,Success
2b5b6470-d842-47eb-a05b-a1e1f7c369c9,Bank Rakyat,Business loans,85823.97,7/11/2022,SMEs,Kedah,Failure
142760e6-5681-4f43-b605-4a7bef30db96,SME Bank,Business loans,19469.81,8/3/2023,Social Enterprises,Terengganu,Failure
a184f016-bf5c-4155-ac5c-8ceb192631dd,Suruhanjaya Koperasi Malaysia,Grants,85203.22,7/2/2024,Cooperatives,Perlis,Moderate
83583330-ee97-4619-82eb-6e629b8203b7,Bank Rakyat,Microfinancing,98716.69,18/3/2024,Cooperatives,Selangor,Failure
fa6cc881-713a-466f-bbd1-bd176b2fa5ad,SME Corp Malaysia,Advisory services,0,26/9/2022,Innovative and High-Growth Businesses,Selangor,Moderate
c2687b84-26f6-4460-8776-a6848ee5cd96,Bank Rakyat,Business loans,5001.65,23/1/2024,Cooperatives,Labuan,Failure
33a0c8dc-db67-40d3-ac93-f5e7a58e20ca,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,5/1/2024,SMEs,Kelantan,Failure
0de4b434-0ab6-44e7-b528-77ddcdffa168,Bank Rakyat,Microfinancing,59280.6,27/8/2023,SMEs,Pahang,Failure
04db6a2a-6f13-4a52-9885-49e493009eae,Amanah Ikhtiar Malaysia,Microfinancing,67734.83,2/8/2023,Women Entrepreneurs,Melaka,Success
fe56e3fe-f77c-4187-8389-d501a1a2745e,Bank Rakyat,Business loans,1353.61,9/1/2023,Cooperatives,Sarawak,Moderate
803cf85c-cff0-43f6-8a17-24b14286196d,Institut Koperasi Malaysia,Cooperative training programs,0,4/2/2023,Startups,Johor,Success
bf9efe88-de10-4cc9-9d1b-693f274bca89,Institut Koperasi Malaysia,Cooperative training programs,0,25/5/2023,SMEs,Perlis,Failure
6e7c090d-f9b3-4567-9062-299bd7c294e9,Suruhanjaya Koperasi Malaysia,Grants,17049.25,27/3/2024,SMEs,Perlis,Failure
d3688b8a-3a44-43d5-8750-a28106039c2f,Perbadanan Nasional Berhad,Franchise development support,0,13/1/2024,SMEs,Sarawak,Moderate
ca16ff71-47c9-47a7-a40f-35cbfd15a7aa,Amanah Ikhtiar Malaysia,Microfinancing,23626.93,10/6/2024,Women Entrepreneurs,Kuala Lumpur,Failure
4682e461-b75f-4711-87a3-cc497433659f,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,25/11/2022,Cooperatives,Kuala Lumpur,Failure
ee25bf10-e03f-425f-b1dc-d408bb4532db,SME Corp Malaysia,Grants,10848.67,4/2/2023,SMEs,Johor,Success
64a5ea69-3c86-46d2-9818-128b52e50299,Institut Koperasi Malaysia,Cooperative training programs,0,29/8/2023,Cooperatives,Penang,Failure
50b306fc-a6a5-4f23-91fd-219c905ec7d8,Tekun Nasional,Business loans,22728.95,30/8/2022,Startups,Putrajaya,Moderate
9acacdab-3ac1-4dbe-ad20-a1609bda6763,Perbadanan Nasional Berhad,Franchise development support,0,13/5/2024,Franchise Businesses,Perak,Success
bb5544cd-1e65-4bc7-abc1-55dabb92fdb1,Tekun Nasional,Advisory services,0,1/1/2023,SMEs,Sabah,Success
73939d9d-8d06-440c-9461-f2405fc9262d,Institut Keusahawanan Negara,Entrepreneurial training,0,22/5/2023,Innovative and High-Growth Businesses,Pahang,Moderate
44ef3d33-b2d1-496d-92b6-77e8d8f8dbfb,SME Bank,Business loans,24021.61,8/2/2023,Social Enterprises,Selangor,Failure
23857049-f6ef-4aaa-b378-a7b30182b4e9,SME Bank,Business loans,48412.17,13/1/2023,Startups,Terengganu,Success
46b7ca72-e9f3-4f72-80bf-d5cf7f3dd03a,Bank Rakyat,Microfinancing,30399.24,20/1/2023,Individuals,Pahang,Failure
baf78269-0b77-4707-af59-bc97fe9340f0,Institut Koperasi Malaysia,Cooperative training programs,0,10/4/2024,SMEs,Sarawak,Success
8b847a3c-667f-42de-afb5-e5d9c8a5afe7,Amanah Ikhtiar Malaysia,Microfinancing,93396.91,10/4/2023,Women Entrepreneurs,Putrajaya,Success
4d01d43e-21bf-42f2-9bf5-29da722aabc6,UDA Holding Berhad,Business premises,0,9/11/2022,Property Development Companies,Kedah,Moderate
89045763-2a84-40a7-9a6f-96a241ee5ffa,Institut Koperasi Malaysia,Cooperative training programs,0,2/6/2023,SMEs,Johor,Moderate
daf8e564-eed1-49d1-9d85-7bf53b0e7be0,SME Corp Malaysia,Advisory services,0,31/1/2024,Innovative and High-Growth Businesses,Sabah,Success
2368536d-7b3a-4573-a5d2-a346c44b488b,Tekun Nasional,Advisory services,0,11/10/2022,Microenterprises,Sarawak,Success
0a74621c-3087-45bc-9949-4ab8a62a4dc3,Tekun Nasional,Business loans,43858.41,27/9/2023,Microenterprises,Labuan,Moderate
b2894fea-cdb1-43e8-9700-6358bd098cb2,Institut Keusahawanan Negara,Entrepreneurial training,0,14/6/2024,Innovative and High-Growth Businesses,Johor,Moderate
5e769c1c-f3e5-47e3-bb16-3823e22b7422,UDA Holding Berhad,Business premises,0,28/7/2024,SMEs,Kelantan,Success
6d620208-b9af-4313-8576-937c98a75c03,Institut Koperasi Malaysia,Cooperative training programs,0,18/11/2022,Cooperatives,Kedah,Moderate
ee33ec88-06d5-47e0-a19e-8752a89f641e,Tekun Nasional,Entrepreneurial training,0,6/11/2023,SMEs,Melaka,Moderate
bb7609a0-9525-4109-82dd-322bb190555d,Institut Keusahawanan Negara,Entrepreneurial training,0,22/6/2023,Startups,Labuan,Success
477c0150-db68-43d0-8ee9-4592596ad2cf,UDA Holding Berhad,Business premises,0,13/6/2023,Property Development Companies,Terengganu,Success
79eabc3f-65b5-4da9-b446-4a0fafe39c23,Amanah Ikhtiar Malaysia,Microfinancing,24704.51,15/7/2023,Microenterprises,Perlis,Moderate
5ffdfe50-30cb-4f87-ac88-37a924a6116d,Amanah Ikhtiar Malaysia,Microfinancing,8801.87,11/1/2024,Microenterprises,Selangor,Moderate
d71c6655-35db-4fb0-9617-da1901117852,Institut Keusahawanan Negara,Advisory services,0,30/4/2024,Innovative and High-Growth Businesses,Perak,Moderate
98e1d974-9edc-4b38-b3cb-559b49c94011,Bank Rakyat,Business loans,97803.75,31/12/2022,Individuals,Sarawak,Failure
6f2cb45f-63f5-44d1-b723-d031f259238b,Perbadanan Nasional Berhad,Financing for franchise businesses,18358.5,1/3/2024,SMEs,Johor,Failure
5b05493b-1774-441c-8c6c-079c14839740,Perbadanan Nasional Berhad,Franchise development support,0,17/10/2022,Franchise Businesses,Perak,Failure
8da65bae-ff69-41b1-84f8-57a761b738a6,Bank Rakyat,Microfinancing,91238.88,24/9/2023,Cooperatives,Negeri Sembilan,Moderate
50b5dd2b-e0a6-438b-a54c-d7686a8ee8d2,Tekun Nasional,Entrepreneurial training,0,1/9/2023,Startups,Penang,Moderate
84810d91-89af-4e62-a10e-679e28918c20,Tekun Nasional,Business loans,42630.76,8/1/2023,SMEs,Selangor,Moderate
df4c2d7f-66ac-4a67-adbb-1efa9d1b2040,Bank Rakyat,Microfinancing,26377.64,24/12/2022,Individuals,Selangor,Success
b35674bc-f592-4917-baea-4e2e1beefbe8,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,28/4/2023,Women Entrepreneurs,Pahang,Success
b7e2bc8f-0ce3-4cce-8439-5ffc2ea16790,UDA Holding Berhad,Property development support,0,16/1/2024,SMEs,Melaka,Failure
c654bda7-c053-48d5-891b-4659aea38b1f,Institut Koperasi Malaysia,Cooperative training programs,0,13/7/2023,SMEs,Kuala Lumpur,Moderate
7d8eaac1-7326-4118-adfb-4888bc7fe1b4,Bank Rakyat,Business loans,86627.86,22/10/2022,Cooperatives,Kuala Lumpur,Success
d18d5dd4-268b-48c4-be66-f7b7b31d9d77,Institut Keusahawanan Negara,Advisory services,0,3/5/2023,Innovative and High-Growth Businesses,Perak,Success
d5751519-6bc3-4a3e-9376-050d8376dc95,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,22/1/2023,Women Entrepreneurs,Sabah,Failure
3280de39-5b17-49fe-8b86-91546eaa5f79,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,1/9/2022,Cooperatives,Penang,Moderate
6d5bfde1-0425-4b3b-a8ff-8836e53d4682,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,2/11/2022,SMEs,Pahang,Success
ef0b5120-d988-4c6a-b282-3e78b1d66de5,Bank Rakyat,Business loans,11409.28,19/1/2024,SMEs,Terengganu,Moderate
59655b5c-a6d0-408c-a518-0a5eeaf0c299,Tekun Nasional,Microfinancing,55646.25,2/12/2023,SMEs,Selangor,Failure
7c17d523-1608-4772-83ad-72720093094e,Bank Rakyat,Microfinancing,66042.43,5/4/2023,Cooperatives,Putrajaya,Success
3aa15a82-41ef-42ff-a03c-d312461b40cb,Perbadanan Nasional Berhad,Financing for franchise businesses,40710.26,9/12/2022,Startups,Negeri Sembilan,Success
84442232-eb1e-4845-8c73-0e22fa573f96,SME Bank,Advisory services,0,15/1/2023,Startups,Kelantan,Moderate
dadfdf73-a5b4-4cf1-ad9f-75dd97b2dcb8,Tekun Nasional,Microfinancing,92142.95,8/11/2022,Microenterprises,Kelantan,Failure
0c9844a1-6044-4ebb-8388-88739cb022e8,Tekun Nasional,Advisory services,0,15/11/2023,Microenterprises,Melaka,Failure
f4da4a2a-9f88-4e92-b131-6d7740899d8d,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,15/8/2024,SMEs,Perak,Moderate
